name,Happiness/Sadness,Hopeful/Uncertainty,Secure/Insecure,assignedLands,contractor,cropSize,currentActivity,currentDay,currentPeasantLeisureType,currentSeason,daysToWorkForOther,farm,health,initialHealth,initialMoney,internalCurrentDate,loanAmountToPay,money,newDay,peasantFamilyAffinity,peasantFamilyHelper,peasantFamilyLandAlias,peasantFamilyMinimalVital,peasantFriendsAffinity,peasantKind,peasantLeisureAffinity,pesticidesAvailable,purpose,rainfallConditions,robberyAccount,seeds,timeLeftOnDay,toPay,tools,totalHarvestedWeight,waterAvailable,Emotions
PeasantFamily_4,9.902,9.700.999,9.700.999,"[{'farmName': 'farm_10_large', 'landName': 'land_264', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_10_large', 'landName': 'land_261', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_10_large', 'landName': 'land_283', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_10_large', 'landName': 'land_282', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_10_large', 'landName': 'land_263', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_10_large', 'landName': 'land_262', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_10_large', 'landName': 'land_284', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_10_large', 'landName': 'land_281', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_10_large', 'landName': 'land_302', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_10_large', 'landName': 'land_301', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_10_large', 'landName': 'land_304', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_10_large', 'landName': 'land_303', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,TRUE,96,93,2132547,01/01/2023,0,2030547,TRUE,6.785.377.760.105.270,,farm_10_large,10000,4.846.698.400.075.190,StablePeasant,3.877.358.720.060.150,0,farmer,normal,0,849,24,0,10,9.142.899.691.234.880,1969,SI
PeasantFamily_8,99.029.994,93.019.986,93.019.986,"[{'farmName': 'farm_36_medium', 'landName': 'land_360', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_36_medium', 'landName': 'land_340', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_36_medium', 'landName': 'land_339', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_36_medium', 'landName': 'land_359', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,TRUE,93,87,2066284,01/01/2023,0,2569284,TRUE,6.574.540.509.143.400,,farm_36_medium,10000,46.961.003.636.738.500,StablePeasant,3.756.880.290.939.080,0,farmer,normal,0,819,24,0,10,899.545.385.756.133,1939,SI
PeasantFamily_53,99.029.994,95.009.995,95.009.995,"[{'farmName': 'farm_75_small', 'landName': 'land_201', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_75_small', 'landName': 'land_321', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,1,NONE,366,NONE,NONE,0,TRUE,100,101,2229579,01/01/2023,0,861579,TRUE,7.094.117.399.772.200,,farm_75_small,10000,5.067.226.714.123.000,StablePeasant,4.053.781.371.298.400,0,farmer,normal,0,933,24,0,10,5.403.553.122.236.720,3,SI
PeasantFamily_46,9.903,93.020.004,93.020.004,"[{'farmName': 'farm_18_medium', 'landName': 'land_33', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_18_medium', 'landName': 'land_34', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_18_medium', 'landName': 'land_13', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_18_medium', 'landName': 'land_14', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,1,NONE,366,NONE,NONE,0,TRUE,100,100,2216368,01/01/2023,0,2375368,TRUE,7.052.082.545.601.600,,farm_18_medium,10000,5.037.201.818.286.860,StablePeasant,40.297.614.546.294.800,0,farmer,normal,0,907,24,0,10,7.654.957.411.302.890,2007,SI
PeasantFamily_36,9.903,93.009.984,93.009.984,"[{'farmName': 'farm_20_medium', 'landName': 'land_183', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_20_medium', 'landName': 'land_182', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_20_medium', 'landName': 'land_203', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_20_medium', 'landName': 'land_202', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,TRUE,94,88,2071332,01/01/2023,0,2782332,TRUE,6.590.602.212.050.660,,farm_20_medium,10000,47.075.730.086.076.100,StablePeasant,3.766.058.406.886.090,0,farmer,normal,0,821,24,0,10,10.171.899.457.824.800,1941,SI
PeasantFamily_49,99.039.996,95.029.986,95.029.986,"[{'farmName': 'farm_16_large', 'landName': 'land_353', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_16_large', 'landName': 'land_352', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_16_large', 'landName': 'land_374', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_16_large', 'landName': 'land_354', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_16_large', 'landName': 'land_371', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_16_large', 'landName': 'land_393', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_16_large', 'landName': 'land_392', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_16_large', 'landName': 'land_351', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_16_large', 'landName': 'land_373', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_16_large', 'landName': 'land_372', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_16_large', 'landName': 'land_394', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_16_large', 'landName': 'land_391', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,1,NONE,366,NONE,NONE,0,TRUE,100,103,2270919,01/01/2023,0,3152919,TRUE,7.225.654.063.158.950,,farm_16_large,10000,5.161.181.473.684.960,StablePeasant,4.128.945.178.947.970,0,farmer,normal,0,892,24,0,10,988.672.428.581.877,22,SI
PeasantFamily_10,99.029.994,97.029.996,97.029.996,"[{'farmName': 'farm_27_medium', 'landName': 'land_177', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_27_medium', 'landName': 'land_157', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_27_medium', 'landName': 'land_178', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_27_medium', 'landName': 'land_158', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,TRUE,90,81,1985794,01/01/2023,0,1921794,TRUE,6.318.435.615.067.780,,farm_27_medium,10000,45.131.682.964.769.900,StablePeasant,36.105.346.371.815.900,0,farmer,normal,0,782,24,0,10,9.287.396.674.929.590,1902,SI
PeasantFamily_66,9.903,9.501.999,9.501.999,"[{'farmName': 'farm_50_small', 'landName': 'land_331', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_50_small', 'landName': 'land_332', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,1,NONE,366,NONE,NONE,0,TRUE,100,107,2354025,01/01/2023,0,1795025,TRUE,7.490.079.931.243.430,,farm_50_small,10000,5.350.057.093.745.310,StablePeasant,42.800.456.749.962.500,0,farmer,normal,0,990,24,0,10,6.299.442.224.126.210,90,SI
PeasantFamily_47,9.903,93.020.004,93.020.004,"[{'farmName': 'farm_37_medium', 'landName': 'land_229', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_37_medium', 'landName': 'land_228', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_37_medium', 'landName': 'land_249', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_37_medium', 'landName': 'land_248', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,TRUE,97,94,2136115,01/01/2023,0,3040115,TRUE,6.796.731.531.286.810,,farm_37_medium,10000,4.854.808.236.633.440,StablePeasant,3.883.846.589.306.750,0,farmer,normal,0,870,24,0,10,9.167.722.718.416.590,1970,SI
PeasantFamily_42,99.009.997,9.700.999,9.700.999,"[{'farmName': 'farm_54_small', 'landName': 'land_327', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_54_small', 'landName': 'land_326', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,TRUE,90,81,1980979,01/01/2023,0,1449979,TRUE,6.303.115.607.479.140,,farm_54_small,10000,4.502.225.433.913.670,StablePeasant,36.017.803.471.309.400,0,farmer,normal,0,800,24,0,10,7.067.347.224.584.150,1900,SI
PeasantFamily_24,9.902,93.009.996,93.009.996,"[{'farmName': 'farm_43_small', 'landName': 'land_245', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_43_small', 'landName': 'land_246', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,TRUE,98,96,2168391,01/01/2023,0,1666391,TRUE,6.899.428.054.868.120,,farm_43_small,10000,4.928.162.896.334.370,StablePeasant,3.942.530.317.067.500,0,farmer,normal,0,885,24,0,10,7.159.216.624.703.570,1985,SI
PeasantFamily_27,99.029.994,9.302,9.302,"[{'farmName': 'farm_38_small', 'landName': 'land_73', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_38_small', 'landName': 'land_72', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,TRUE,92,84,2026934,01/01/2023,0,1405934,TRUE,6.449.338.329.255.610,,farm_38_small,10000,4.606.670.235.182.580,StablePeasant,3.685.336.188.146.060,0,farmer,normal,0,821,24,0,10,6.927.726.026.742.120,1921,SI
PeasantFamily_21,9.902,9.702,9.702,"[{'farmName': 'farm_67_small', 'landName': 'land_289', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_67_small', 'landName': 'land_161', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,1,NONE,366,NONE,NONE,0,TRUE,100,101,2225333,01/01/2023,0,1570333,TRUE,7.080.606.739.709.240,,farm_67_small,10000,5.057.576.242.649.460,StablePeasant,4.046.060.994.119.570,0,farmer,normal,0,911,24,0,10,6.861.917.536.897.000,151,SI
PeasantFamily_1,99.039.996,97.029.996,97.029.996,"[{'farmName': 'farm_46_small', 'landName': 'land_253', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_46_small', 'landName': 'land_252', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,TRUE,96,92,2128838,01/01/2023,0,1619838,TRUE,6.773.576.660.539.700,,farm_46_small,10000,48.382.690.432.426.400,StablePeasant,3.870.615.234.594.110,0,farmer,normal,0,867,24,0,10,7.173.824.023.351.500,1967,SI
PeasantFamily_33,9.904,93.029.994,93.029.994,"[{'farmName': 'farm_47_small', 'landName': 'land_322', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_47_small', 'landName': 'land_323', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,1,NONE,366,NONE,NONE,0,TRUE,100,102,2257351,01/01/2023,0,918351,TRUE,7.182.480.631.628.720,,farm_47_small,10000,5.130.343.308.306.230,StablePeasant,4.104.274.646.644.980,0,farmer,normal,0,926,24,0,10,622.307.204.985.986,286,SI
PeasantFamily_9,9.903,9.502,9.502,"[{'farmName': 'farm_53_small', 'landName': 'land_324', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_53_small', 'landName': 'land_325', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,TRUE,91,82,2003151,01/01/2023,0,2148151,TRUE,6.373.665.251.144.150,,farm_53_small,10000,455.261.803.653.154,StablePeasant,3.642.094.429.225.230,0,farmer,normal,0,810,24,0,10,7.718.953.162.086.470,1910,SI
PeasantFamily_67,99.029.994,9.702.999,9.702.999,"[{'farmName': 'farm_63_small', 'landName': 'land_69', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_63_small', 'landName': 'land_140', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,1,NONE,366,NONE,NONE,0,TRUE,100,101,2227299,01/01/2023,0,2459299,TRUE,7.086.860.479.686.740,,farm_63_small,10000,5.062.043.199.776.240,StablePeasant,4.049.634.559.820.990,0,farmer,normal,0,912,24,0,10,78.966.933.883.460.800,482,SI
PeasantFamily_35,9.903,9.702,9.702,"[{'farmName': 'farm_60_small', 'landName': 'land_12', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_60_small', 'landName': 'land_181', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,TRUE,91,83,2020150,01/01/2023,0,2211150,TRUE,6.427.752.218.993.050,,farm_60_small,10000,4.591.251.584.995.030,StablePeasant,36.730.012.679.960.300,0,farmer,normal,0,818,24,0,10,7.808.647.403.645.060,1918,SI
PeasantFamily_54,99.009.997,9.502.999,9.502.999,"[{'farmName': 'farm_65_small', 'landName': 'land_276', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_65_small', 'landName': 'land_271', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,1,NONE,366,NONE,NONE,0,TRUE,100,103,2280399,01/01/2023,0,1633399,TRUE,725.581.666.241.727,,farm_65_small,10000,5.182.726.187.440.900,StablePeasant,4.146.180.949.952.720,0,farmer,normal,0,956,24,0,10,6.119.241.741.697.210,446,SI
PeasantFamily_40,99.039.996,97.019.994,97.019.994,"[{'farmName': 'farm_56_small', 'landName': 'land_4', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_56_small', 'landName': 'land_3', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,TRUE,90,81,1988979,01/01/2023,0,593979,TRUE,6.328.571.015.934.890,,farm_56_small,10000,4.520.407.868.524.920,StablePeasant,36.163.262.948.199.400,0,farmer,normal,0,804,24,0,10,5.987.342.656.120.990,1904,SI
