name,Happiness/Sadness,Hopeful/Uncertainty,Secure/Insecure,assignedLands,contractor,cropSize,currentActivity,currentDay,currentPeasantLeisureType,currentSeason,daysToWorkForOther,farm,health,initialHealth,initialMoney,internalCurrentDate,loanAmountToPay,money,newDay,peasantFamilyAffinity,peasantFamilyHelper,peasantFamilyLandAlias,peasantFamilyMinimalVital,peasantFriendsAffinity,peasantKind,peasantLeisureAffinity,pesticidesAvailable,purpose,rainfallConditions,robberyAccount,seeds,timeLeftOnDay,toPay,tools,totalHarvestedWeight,waterAvailable
PeasantFamily_39,0.98999995,0.96999997,0.96999997,"[{'farmName': 'farm_30_medium', 'landName': 'land_62', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_30_medium', 'landName': 'land_41', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_30_medium', 'landName': 'land_42', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_30_medium', 'landName': 'land_61', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,True,91,83,2011942,01/01/2023,0,1204942,True,0.640163612666127,,farm_30_medium,10000,0.45725972333294784,StablePeasant,0.3658077786663583,0,farmer,normal,0,794,24,0,10,8305.563837874692,1914
PeasantFamily_19,0.9904,0.9303,0.9303,"[{'farmName': 'farm_15_large', 'landName': 'land_375', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_15_large', 'landName': 'land_355', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_15_large', 'landName': 'land_377', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_15_large', 'landName': 'land_376', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_15_large', 'landName': 'land_338', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_15_large', 'landName': 'land_335', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_15_large', 'landName': 'land_357', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_15_large', 'landName': 'land_356', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_15_large', 'landName': 'land_378', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_15_large', 'landName': 'land_337', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_15_large', 'landName': 'land_336', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_15_large', 'landName': 'land_358', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,1,NONE,366,NONE,NONE,0,True,100,108,2380981,01/01/2023,0,1672981,True,0.7575850488866305,,farm_15_large,10000,0.5411321777761646,StablePeasant,0.4329057422209317,0,farmer,normal,0,962,24,0,10,7354.074628508766,2082
PeasantFamily_72,0.99009997,0.93000007,0.93000007,"[{'farmName': 'farm_2_large', 'landName': 'land_187', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_2_large', 'landName': 'land_184', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_2_large', 'landName': 'land_186', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_2_large', 'landName': 'land_185', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_2_large', 'landName': 'land_207', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_2_large', 'landName': 'land_206', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_2_large', 'landName': 'land_225', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_2_large', 'landName': 'land_224', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_2_large', 'landName': 'land_205', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_2_large', 'landName': 'land_227', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_2_large', 'landName': 'land_204', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_2_large', 'landName': 'land_226', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,1,NONE,366,NONE,NONE,0,True,100,102,2255423,01/01/2023,0,1686423,True,0.7176347309937383,,farm_2_large,10000,0.5125962364240988,StablePeasant,0.41007698913927904,0,farmer,normal,0,905,24,0,10,7611.429709787063,15
PeasantFamily_37,0.99029994,0.97029984,0.97029984,"[{'farmName': 'farm_28_medium', 'landName': 'land_151', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_28_medium', 'landName': 'land_172', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_28_medium', 'landName': 'land_152', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_28_medium', 'landName': 'land_171', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,True,91,82,2003155,01/01/2023,0,1794155,True,0.6373677577996291,,farm_28_medium,10000,0.4552626841425922,StablePeasant,0.36421014731407375,0,farmer,normal,0,810,24,0,10,7609.68867216646,1910
PeasantFamily_3,0.99029994,0.9702999,0.9702999,"[{'farmName': 'farm_26_medium', 'landName': 'land_155', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_26_medium', 'landName': 'land_176', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_26_medium', 'landName': 'land_156', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_26_medium', 'landName': 'land_175', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,True,91,83,2012780,01/01/2023,0,1461780,True,0.6404301619888596,,farm_26_medium,10000,0.4574501157063283,StablePeasant,0.3659600925650627,0,farmer,normal,0,814,24,0,10,6949.580370714319,1914
PeasantFamily_29,0.9903,0.93020004,0.93020004,"[{'farmName': 'farm_9_large', 'landName': 'land_265', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_9_large', 'landName': 'land_287', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_9_large', 'landName': 'land_286', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_9_large', 'landName': 'land_267', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_9_large', 'landName': 'land_266', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_9_large', 'landName': 'land_288', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_9_large', 'landName': 'land_285', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_9_large', 'landName': 'land_306', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_9_large', 'landName': 'land_305', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_9_large', 'landName': 'land_308', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_9_large', 'landName': 'land_307', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_9_large', 'landName': 'land_268', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,1,NONE,366,NONE,NONE,0,True,100,103,2266882,01/01/2023,0,2653882,True,0.7212809198447964,,farm_9_large,10000,0.5152006570319975,StablePeasant,0.412160525625598,0,farmer,normal,0,910,24,0,10,8984.52727540568,20
PeasantFamily_26,0.9903,0.9703,0.9703,"[{'farmName': 'farm_21_medium', 'landName': 'land_199', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_21_medium', 'landName': 'land_220', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_21_medium', 'landName': 'land_200', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_21_medium', 'landName': 'land_219', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,True,95,90,2101694,01/01/2023,0,1379694,True,0.6687209298030579,,farm_21_medium,10000,0.4776578070021842,StablePeasant,0.38212624560174735,0,farmer,normal,0,875,24,0,10,5856.704315766025,1955
PeasantFamily_12,0.99009997,0.9301001,0.9301001,"[{'farmName': 'farm_62_small', 'landName': 'land_76', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_62_small', 'landName': 'land_60', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,True,52,85,2038822,01/01/2023,0,1643822,True,0.648716285559311,,farm_62_small,10000,0.46336877539950794,StablePeasant,0.3706950203196064,0,farmer,normal,0,886,24,0,10,5784.11301554649,1926
PeasantFamily_17,0.9902,0.9303,0.9303,"[{'farmName': 'farm_35_medium', 'landName': 'land_221', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_35_medium', 'landName': 'land_242', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_35_medium', 'landName': 'land_222', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_35_medium', 'landName': 'land_241', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,True,97,94,2153971,01/01/2023,0,3012971,True,0.6853544798373236,,farm_35_medium,10000,0.48953891416951684,StablePeasant,0.3916311313356135,0,farmer,normal,0,859,24,0,10,9781.111275078365,1979
PeasantFamily_15,0.99039996,0.9302,0.9302,"[{'farmName': 'farm_7_large', 'landName': 'land_122', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_7_large', 'landName': 'land_121', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_7_large', 'landName': 'land_102', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_7_large', 'landName': 'land_124', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_7_large', 'landName': 'land_101', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_7_large', 'landName': 'land_123', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_7_large', 'landName': 'land_84', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_7_large', 'landName': 'land_81', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_7_large', 'landName': 'land_82', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_7_large', 'landName': 'land_83', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_7_large', 'landName': 'land_104', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_7_large', 'landName': 'land_103', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,1,NONE,366,NONE,NONE,0,True,100,105,2311853,01/01/2023,0,779853,True,0.7355898147852837,,farm_7_large,10000,0.5254212962752027,StablePeasant,0.42033703702016223,0,farmer,normal,0,930,24,0,10,6704.897090313734,160
PeasantFamily_43,0.9903,0.92999995,0.92999995,"[{'farmName': 'farm_24_medium', 'landName': 'land_143', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_24_medium', 'landName': 'land_162', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_24_medium', 'landName': 'land_142', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_24_medium', 'landName': 'land_163', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,True,95,90,2092433,01/01/2023,0,3345433,True,0.6657743699611504,,farm_24_medium,10000,0.4755531214008217,StablePeasant,0.38044249712065736,0,farmer,normal,0,831,24,0,10,10572.276314163257,1951
PeasantFamily_2,0.99009997,0.9705,0.9705,"[{'farmName': 'farm_17_large', 'landName': 'land_386', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_17_large', 'landName': 'land_366', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_17_large', 'landName': 'land_388', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_17_large', 'landName': 'land_387', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_17_large', 'landName': 'land_349', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_17_large', 'landName': 'land_346', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_17_large', 'landName': 'land_368', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_17_large', 'landName': 'land_367', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_17_large', 'landName': 'land_389', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_17_large', 'landName': 'land_348', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_17_large', 'landName': 'land_347', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}, {'farmName': 'farm_17_large', 'landName': 'land_369', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'totalRequiredTime': 56, 'used': False, 'currentCropCareType': 'NONE'}]",,0,NONE,366,NONE,NONE,0,True,51,82,2004497,01/01/2023,0,2495497,True,0.6377947936007643,,farm_17_large,10000,0.4555677097148317,StablePeasant,0.36445416777186534,0,farmer,normal,2,771,24,0,10,9580.540696635167,1911
